"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"4269831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4023465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388487",0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,1.79961566156792
"2413551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"740681",0,0,0,0,0,0,1,0.9,12.5357370099717,18.6166265777368,16.7549639199631,15.0794675279668,17.2018736819793,19.1945720204757,17.2751148184281
"4747932",0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609,0.282429536481,0.2541865828329
"2927603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5351294",0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,2.4089046394711,2.16801417552399,1.95121275797159,1.75609148217444,0.96991059609,0.872919536481,0.7856275828329
"14432",0,0,0,0,0,0,0,1,3.21434684781959,2.89291216303763,2.60362094673387,2.34325885206048,2.10893296685444,1.89803967016899,1.70823570315209
"4761793",0,0,0,0,0,0,0,0,13.0471895621705,11.7424706059535,10.5682235453581,9.5114011908223,8.56026107174007,7.70423496456606,6.93381146810946
"266367",0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,1.79961566156792
"4750684",0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,1.79961566156792
"3983213",0,0,0,0,0,0,0,3.38629436111989,7.74830613394739,6.97347552055265,6.27612796849738,5.64851517164765,5.08366365448288,4.57529728903459,4.11776756013113
"315056",0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,1.79961566156792
"636522",0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,1.79961566156792
"4715881",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441
"5219932",0,0,0,0,0,0,0,0,9.54517744447956,8.59065970003161,7.73159373002845,6.9584343570256,6.26259092132304,5.63633182919074,5.07269864627167
"2712024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3690405",0,0,0,0,0,0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079
"2228282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4767994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5249362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2324552",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441
"1882887",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4074186",0,0,9.54517744447956,11.9991568524454,10.7992411672009,9.71931705048078,8.7473853454327,7.87264681088943,7.08538212980049,6.37684391682044,5.73915952513839,5.16524357262456,4.6487192153621,4.18384729382589,3.7654625644433
"5050928",0,0,0,0,0,0,0,0,6.29583686600433,5.6662531794039,5.09962786146351,4.58966507531716,4.13069856778544,3.7176287110069,3.34586583990621
"5319831",0,0,1,6.08248560137009,5.47423704123308,4.92681333710977,4.43413200339879,3.99071880305891,6.37708819000739,5.73937937100665,5.16544143390599,4.64889729051539,4.18400756146385,3.76560680531747,3.38904612478572
"5172195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3578712",0,0,0,0,0,1,0.9,0.81,8.8673098851061,11.3274188034249,10.1946769230824,9.17520923077417,8.25768830769676,7.43191947692708,6.68872752923437
"1713625",0,0,0,0,0,0,0,0,6.29583686600433,5.6662531794039,5.09962786146351,4.58966507531716,4.13069856778544,3.7176287110069,3.34586583990621
"4886392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2258507",0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609
"5356240",0,0,0,0,0,0,0,0,6.29583686600433,5.6662531794039,5.09962786146351,4.58966507531716,4.13069856778544,3.7176287110069,3.34586583990621
"4739118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5246522",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441
"1588795",0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969
"5114057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4198375",0,0,0,0,0,0,0,0,9.54517744447956,8.59065970003161,7.73159373002845,6.9584343570256,6.26259092132304,5.63633182919074,5.07269864627167
"4802216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4004738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4837534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1280127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5069510",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441
"5378030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1416445",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441
"2255377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4745861",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441
"354726",0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609
"2465751",0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,17.6612333749552,23.6172596529044,21.255533687614,19.1299803188526,17.2169822869673,15.4952840582706
"5447886",0,0,1,0.9,0.81,0.729,2.7680533534921,2.49124801814289,2.2421232163286,2.01791089469574,4.26062172419957,3.83455955177961,3.45110359660165,3.10599323694149,2.79539391324734
"3205550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211431",1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609,0.282429536481,0.2541865828329,0.22876792454961
"1170748",9.54517744447956,8.59065970003161,7.73159373002845,6.9584343570256,6.26259092132304,5.63633182919074,5.07269864627167,4.5654287816445,4.10888590348005,3.69799731313204,3.32819758181884,2.99537782363696,2.69584004127326,2.42625603714594,0.915071698198441
"5333814",3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,1.79961566156792,3.97538005785248,3.57784205206724,3.22005784686051,2.89805206217446,2.60824685595702,2.34742217036131,2.11267995332518,0.93583274909922
"667956",0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969
"1777858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5278028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1887669",1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609,0.282429536481,0.2541865828329,0.22876792454961
"1292955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2306874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5099513",0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969
"3463214",0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609
"5168334",0,0,0,1,0.9,0.81,0.729,0.6561,2.6396160454264,2.37565444088376,2.13808899679538,1.92428009711584,1.73185208740426,0.9391684401,0.84525159609
"1373870",0,0,0,1,3.21434684781959,2.89291216303763,2.60362094673387,2.34325885206048,2.10893296685444,4.36534501289925,6.80105842217807,6.12095257996026,5.50885732196424,4.95797158976781,4.46217443079103
